Frame,Angle
40,"{'Flexão_CotoveloD': 96.12004501163041, 'Flexão_CotoveloE': 99.54315974897298, 'Abdução_OmbroE': 152.5450347907169, 'Abdução_OmbroD': 142.938697440378, 'Flexão_OmbroE': 92.94589519831997, 'Flexão_OmbroD': 64.71347014254346}"
41,"{'Flexão_CotoveloD': 96.03873763238056, 'Flexão_CotoveloE': 99.9192629516484, 'Abdução_OmbroE': 152.6403985175031, 'Abdução_OmbroD': 142.79926081924467, 'Flexão_OmbroE': 93.25718440948728, 'Flexão_OmbroD': 64.25393467248097}"
42,"{'Flexão_CotoveloD': 95.00889458499215, 'Flexão_CotoveloE': 99.83549346766284, 'Abdução_OmbroE': 152.2243302621677, 'Abdução_OmbroD': 142.80739564925506, 'Flexão_OmbroE': 92.9316575383957, 'Flexão_OmbroD': 63.61318830625365}"
43,"{'Flexão_CotoveloD': 85.34078427175783, 'Flexão_CotoveloE': 98.56722287237686, 'Abdução_OmbroE': 149.24650902062496, 'Abdução_OmbroD': 143.14565999266765, 'Flexão_OmbroE': 93.34533341947103, 'Flexão_OmbroD': 58.95533646631837}"
44,"{'Flexão_CotoveloD': 85.44787099780247, 'Flexão_CotoveloE': 98.978913530783, 'Abdução_OmbroE': 148.75013543626477, 'Abdução_OmbroD': 143.09384243438754, 'Flexão_OmbroE': 94.08210723967743, 'Flexão_OmbroD': 59.21186242534742}"
45,"{'Flexão_CotoveloD': 87.0820586765761, 'Flexão_CotoveloE': 97.985490071658, 'Abdução_OmbroE': 148.64352229963575, 'Abdução_OmbroD': 143.03302210587083, 'Flexão_OmbroE': 93.63346154932582, 'Flexão_OmbroD': 59.63043751159816}"
46,"{'Flexão_CotoveloD': 88.49413815755088, 'Flexão_CotoveloE': 100.06047312727296, 'Abdução_OmbroE': 149.9444203599733, 'Abdução_OmbroD': 143.0062817704388, 'Flexão_OmbroE': 94.3507349491283, 'Flexão_OmbroD': 60.15558748409275}"
47,"{'Flexão_CotoveloD': 88.62000546258396, 'Flexão_CotoveloE': 100.13771727414863, 'Abdução_OmbroE': 150.3915850645759, 'Abdução_OmbroD': 142.88456409040964, 'Flexão_OmbroE': 94.26975601086593, 'Flexão_OmbroD': 60.16399917889305}"
48,"{'Flexão_CotoveloD': 88.24277859097089, 'Flexão_CotoveloE': 100.31813004710686, 'Abdução_OmbroE': 150.81702917940763, 'Abdução_OmbroD': 142.74406044195302, 'Flexão_OmbroE': 94.2046216190923, 'Flexão_OmbroD': 59.986866570137636}"
49,"{'Flexão_CotoveloD': 88.34002591088871, 'Flexão_CotoveloE': 99.20778763949167, 'Abdução_OmbroE': 150.10725871320727, 'Abdução_OmbroD': 142.77930577607358, 'Flexão_OmbroE': 93.91066567833346, 'Flexão_OmbroD': 60.00819737027881}"
50,"{'Flexão_CotoveloD': 88.08347348036776, 'Flexão_CotoveloE': 99.39503036180078, 'Abdução_OmbroE': 151.16417052549858, 'Abdução_OmbroD': 142.70063605640544, 'Flexão_OmbroE': 93.87093488286654, 'Flexão_OmbroD': 59.8972152928671}"
51,"{'Flexão_CotoveloD': 89.32617385479062, 'Flexão_CotoveloE': 101.17746307275542, 'Abdução_OmbroE': 153.4646105940576, 'Abdução_OmbroD': 142.59966217775911, 'Flexão_OmbroE': 95.13821673677826, 'Flexão_OmbroD': 60.28803718393526}"
52,"{'Flexão_CotoveloD': 88.31034412544149, 'Flexão_CotoveloE': 100.87167881272127, 'Abdução_OmbroE': 152.77685986823926, 'Abdução_OmbroD': 142.61249789977686, 'Flexão_OmbroE': 95.05028775583003, 'Flexão_OmbroD': 59.98619136919443}"
