Frame,Angle
88,"{'Flexão_Cab': 45.466196693654695, 'Flexão_Tro': 154.52665838054662, 'Rotação_Tro': 5.235170370852206}"
89,"{'Flexão_Cab': 46.635132346869284, 'Flexão_Tro': 157.07601408963103, 'Rotação_Tro': 2.789333714603739}"
90,"{'Flexão_Cab': 45.83381830640093, 'Flexão_Tro': 157.25258984533622, 'Rotação_Tro': 1.0007722232089207}"
91,"{'Flexão_Cab': 45.35819870386996, 'Flexão_Tro': 154.74132680710258, 'Rotação_Tro': 3.688325744068519}"
92,"{'Flexão_Cab': 43.57751811789652, 'Flexão_Tro': 153.34699581065993, 'Rotação_Tro': 4.3264772110116}"
93,"{'Flexão_Cab': 43.497804398078415, 'Flexão_Tro': 154.0166572347072, 'Rotação_Tro': 3.35063447618143}"
94,"{'Flexão_Cab': 44.67175973961264, 'Flexão_Tro': 154.7189195568388, 'Rotação_Tro': 3.9036941130085547}"
95,"{'Flexão_Cab': 44.76661309843374, 'Flexão_Tro': 154.46314972972743, 'Rotação_Tro': 2.6099430718336647}"
96,"{'Flexão_Cab': 45.21172147612444, 'Flexão_Tro': 154.9413985909206, 'Rotação_Tro': 3.940608472208962}"
97,"{'Flexão_Cab': 46.121589126713616, 'Flexão_Tro': 155.2847673402382, 'Rotação_Tro': 4.100461601638129}"
98,"{'Flexão_Cab': 44.439293713372564, 'Flexão_Tro': 153.4427250950014, 'Rotação_Tro': 4.19020984387392}"
99,"{'Flexão_Cab': 44.32265222416851, 'Flexão_Tro': 152.6023251623001, 'Rotação_Tro': 4.385909807088889}"
100,"{'Flexão_Cab': 45.40749944027564, 'Flexão_Tro': 155.42375261451105, 'Rotação_Tro': 2.718303842161627}"
101,"{'Flexão_Cab': 44.97083667677066, 'Flexão_Tro': 153.54192635058843, 'Rotação_Tro': 4.322967287491599}"
102,"{'Flexão_Cab': 44.84476689477265, 'Flexão_Tro': 154.69190653338364, 'Rotação_Tro': 3.6533215371880092}"
103,"{'Flexão_Cab': 45.71288138757603, 'Flexão_Tro': 156.933396995846, 'Rotação_Tro': 0.8911089719157251}"
104,"{'Flexão_Cab': 44.81413201136817, 'Flexão_Tro': 154.59419825614836, 'Rotação_Tro': 2.2166904229923747}"
105,"{'Flexão_Cab': 44.30414905947097, 'Flexão_Tro': 153.74551523908275, 'Rotação_Tro': 2.688473105810295}"
106,"{'Flexão_Cab': 44.75964410275833, 'Flexão_Tro': 155.04442941009245, 'Rotação_Tro': 1.9887118426222101}"
107,"{'Flexão_Cab': 44.0808043144109, 'Flexão_Tro': 152.4897761711547, 'Rotação_Tro': 2.3818848801786467}"
108,"{'Flexão_Cab': 45.58770540228542, 'Flexão_Tro': 154.82363016822598, 'Rotação_Tro': 2.8719637333878643}"
109,"{'Flexão_Cab': 45.17097244143886, 'Flexão_Tro': 156.03423654124515, 'Rotação_Tro': 0.6101784236924377}"
110,"{'Flexão_Cab': 45.50441605446562, 'Flexão_Tro': 156.0966792889122, 'Rotação_Tro': 1.7952034469541238}"
111,"{'Flexão_Cab': 45.18053450052119, 'Flexão_Tro': 154.83143953205354, 'Rotação_Tro': 3.1877530844907715}"
112,"{'Flexão_Cab': 45.297541627215224, 'Flexão_Tro': 154.377276346045, 'Rotação_Tro': 4.999066003521052}"
113,"{'Flexão_Cab': 46.23858751645935, 'Flexão_Tro': 156.280796179144, 'Rotação_Tro': 2.1376929687206725}"
114,"{'Flexão_Cab': 46.33798756200002, 'Flexão_Tro': 155.58969138659677, 'Rotação_Tro': 2.74460564351365}"
115,"{'Flexão_Cab': 45.55691620754044, 'Flexão_Tro': 154.43133512678898, 'Rotação_Tro': 1.2384255627986793}"
116,"{'Flexão_Cab': 47.23657937067878, 'Flexão_Tro': 155.00753234333374, 'Rotação_Tro': 0.745730486155628}"
117,"{'Flexão_Cab': 44.50192876427005, 'Flexão_Tro': 155.2482960237045, 'Rotação_Tro': 2.8509949477284495}"
118,"{'Flexão_Cab': 46.206131516900854, 'Flexão_Tro': 156.67309820329103, 'Rotação_Tro': 3.4955136362711525}"
119,"{'Flexão_Cab': 46.17588765497922, 'Flexão_Tro': 156.5970105904267, 'Rotação_Tro': 2.7920317051031036}"
120,"{'Flexão_Cab': 46.45640703358049, 'Flexão_Tro': 155.63892867061327, 'Rotação_Tro': 3.375496660814038}"
121,"{'Flexão_Cab': 46.52562990891664, 'Flexão_Tro': 155.5335573197067, 'Rotação_Tro': 0.3184752038476307}"
